ID,Time,IPC∑÷¿‡
PAT44488,2000,"G03B27/58, G03B27/42, G03B27/54, A61N5/00, G01B11/00, G03F7/20, G03F9/00"
PAT44489,2000,"G02B26/00, G21G5/00, G03F9/00, G03B27/54, B23K26/06, B23Q17/24, G02B26/06, G02B26/08, G03F1/00, G03F1/08, G03F7/20, G03F7/207, H01L21/027, H04N1/195, H04N5/74"
PAT44490,2000,"G06F19/00, H01L21/027, G03F7/20, G05B19/00, G07C3/00, H01S3/00, H01S3/225"
PAT44491,2002,"C08F265/06, G03F7/11, C08F220/10, G03F7/09, H01L21/027"
PAT44492,2002,"G03F1/00, G03F1/26, G03F1/34, H01L21/027"
PAT44493,2001,"G03F7/00, G03F1/00, G03F1/36, G03F7/20, H01L21/027"
PAT44494,2002,G03F7/00
PAT44495,2002,"G03F7/20, G21K5/04, G21K1/06, G02B19/00, H01L21/027"
PAT44496,2002,"H01L21/027, H01L21/033, H01L21/311, H01L21/8242"
PAT44497,2002,"H01L21/306, G03F7/20, G03F1/78, H01J37/04, H01J37/304, H01J37/305, H01J37/317, H01L21/027"
PAT44498,1995,H01L21/768
PAT44499,1994,"H01L21/8242, H01L21/02, H01L21/302, H01L21/033, H01L21/3065, H10B12/00"
PAT44500,2000,"G03F7/09, G03F7/004, G03F7/11, G03F7/26, H01L21/027"
PAT44501,2000,"H01L21/27, G03F7/20, H01J37/141, H01L21/027, H01J37/305, H01J37/317"
PAT44502,1999,"G03F7/09, B41N6/02, G03F7/00, B41N1/12, B41N1/14, B41N6/00"
PAT44503,2000,"B41C1/10, B41M5/36, G03F7/09, B41N1/08, B41N1/14, G03F7/00"
PAT44504,2000,"B41N3/00, B41C1/10, C11D3/02, C11D3/06, C11D7/24, C11D7/26, G03F7/42"
PAT44505,2001,"G03F9/00, B32B9/00, C03B19/14, C03C3/06, C03C4/00, G03F1/00, G03F7/20"
PAT44506,2002,"G03F9/00, C23C14/06, C23C14/08, G03F1/32"
PAT44507,2001,"G01N23/00, G01B15/04, G01Q30/02, G03F7/20"
PAT44508,2002,"G02F1/03, G02B13/24, G02B17/08, G02B27/28, G03F7/20, H01L21/027"
PAT44509,2001,"G02B13/14, C03C10/16, G02B1/02, G03F7/20"
PAT44510,2002,"G21K5/00, G03F7/20, G21K1/02, G21K5/02, H01L21/027, H05G2/00"
PAT44511,2001,"H01L21/027, F16F15/03, F16H21/10, G03F7/20, G03F9/00, H01L21/30, H02P25/06, H02P5/00"
PAT44512,1996,"G03F7/30, G03F7/00, B41N3/08, G03F7/40"
PAT44513,1997,"G03F7/16, H01L21/027, G03F7/022, G03F7/023, G03F7/38, G03F7/40"
PAT44514,1999,"G11B5/48, G11B5/60, G11B21/21, H05K1/05, H05K3/28"
PAT44515,2000,"H01L21/027, G03F7/00, G03F7/20, G21K1/08, H01J37/317"
PAT44516,2000,"B41C1/10, G03F7/115, G03F7/00"
PAT44517,2001,"B41N1/14, B41C1/10, B41M5/36, G03F7/11, B41N1/08, G03F7/00"
PAT44518,2000,"G03F7/00, C08G64/00, C08G64/02, C08G64/26, C08G64/30, C08G64/38, C08K5/00, C08L69/00, G03F7/004, G03F7/039, G03F7/32, G03F7/38, H01L21/027"
PAT44519,2001,"G03F7/00, G03F7/11, C09D139/04, G03F7/004, G03F7/09, H01L21/027"
PAT44520,2003,G03F7/16
PAT44521,2001,"G03F7/20, G02B17/06, G02B17/00, G02B13/14, G02B13/22, H01L21/027"
PAT44522,2003,H01L45/00
PAT44523,2000,"H05G2/00, H01J"
PAT44524,2002,"G03F7/20, H01J"
PAT44525,2002,"B26F1/04, B26D7/18, B26F1/14, H05K3/00"
PAT44526,2002,"G03F9/00, G06F17/50, G03F1/00"
PAT44527,2000,"G03F7/004, G03F7/039"
PAT44528,2001,"B41C1/10, G03F7/11, G03F7/30, G03F7/36, B41M5/36, B41N1/08, B41N1/14, G03F7/00"
PAT44529,2000,"G03F7/00, G03F7/20, G03F9/00, G06F17/50, G03F1/00"
PAT44530,2001,"H01L21/4763, H01L29/06, H01L23/52, H01L21/768"
PAT44531,2001,"G03B27/58, G03B27/42, G03F7/20, H01L21/027"
PAT44532,2002,"G02B5/28, G02B5/30, G02B5/04, G02B1/02, G02B27/28, G03F7/20, H01L21/027"
PAT44533,2001,"G02B5/30, G02B17/08, G02B27/18, G02B27/28, G03F7/20, G03F7/22, H01L21/027"
PAT44534,2001,"G06F17/50, G03F1/00, G03F1/14, G03F7/20"
PAT44535,1994,"H01L21/27, H01L21/027, G03F7/20"
PAT44536,1999,"H01J37/317, H01J37/30, G03F7/20, H01J37/04, H01J37/141, H01J37/305, H01L21/027"
PAT44537,1997,"H01L31/04, H01L31/0224, H01L31/06, H01L31/18"
PAT44538,1997,"C08F2/46, G03F7/027, C07C225/16, C07C233/33, C07C311/37, C07C317/32, C07C323/12, C07C323/25, C07C323/31, C07C323/32, C07D207/08, C07D211/20, C07D295/10, C07D295/108, C08F2/50, G03C1/73, G03F7/00, G03F7/031"
PAT44539,1998,"G03F7/00, G03F7/26, G03F1/00, G03F7/16, H01J9/227"
PAT44540,2000,"C08F32/00, G03F7/027, C08F222/06, C08F232/00, C08K5/00, C08L35/00, C08L45/00, C08L101/06, G03F7/004, G03F7/039, G03F7/20, G03F7/38, H01L21/027"
PAT44541,2000,"C08G64/02, G03F7/039, C08G64/26, C08G64/30, C08G64/38, C08K5/00, C08L69/00, G03F7/004, G03F7/32, G03F7/38, H01L21/027"
PAT44542,2002,"G03F7/20, H01J37/304, H01J37/317, H01L21/027"
PAT44543,1998,"H01L21/027, G03F7/20"
PAT44544,1999,"H01L21/30, H01L21/302, C23C16/50, H01L21/027, H01L21/3065, H01L21/31, H01L21/311"
PAT44545,1995,"G03F7/00, G03F7/095, G03F7/20"
PAT44546,2003,"G21G4/00, G21K5/00, G03F7/20, G21K5/02, H01L21/027, H05G2/00, H05H1/24"
PAT44547,2002,"H01L23/48, H01L21/768"
PAT44548,2001,"G03B27/54, G03B27/42, G03B27/72, G03F7/20, G03F7/22, H01L21/027, G02B5/18"
PAT44549,2001,"G21K1/06, A61N5/10, G03F7/20, G01N23/223, G21K1/00, G21K1/02, G21K5/02, G21K5/04, H01L21/027"
PAT44550,2003,"G01N21/84, G06F11/30, H01L21/31"
PAT44551,2002,"H01L21/76, H01L21/316, G03F7/20, H01L21/027, H01L21/762"
PAT44552,2002,"H04N1/047, G03F1/00, G03F1/36, H01L21/027"
PAT44553,1998,"C04B35/00, C04B35/622, C04B35/64, G03F7/00, C08F2/46, G03F7/075"
PAT44554,1999,"H01J37/317, H01J37/30, G03F7/20, G03F9/02, H01J37/04, H01J37/141, H01J37/305, H01L21/027"
PAT44555,2001,"H01J37/20, H01J37/317, H01L21/67, H01L21/68"
PAT44556,1995,"B41N1/14, B41C1/055, G03F7/00"
PAT44557,2001,"H01L29/78, H01L29/43, H01L21/336, H01L29/06, H01L29/10, H01L29/12, H01L29/40, H01L29/417, H01L29/423, H01L29/45, H01L29/49"
PAT44558,2001,"B41N1/14, B41C1/10, G03F7/022, G03F7/11"
PAT44559,2001,"G03C1/76, G03F7/09, B41C1/10, B41M5/36"
PAT44560,2001,"C08J7/18, G03F9/00, G03F1/00, G03F1/08, G03F1/14"
PAT44561,2001,"H01L21/66, G01N21/21, G01N21/47, G01N21/63, G01N21/64, G01N21/95, G03F7/20"
PAT44562,2002,"H01L21/66, G03F7/20, G03F7/207, H01L21/027"
PAT44563,2001,"H01L21/00, C30B25/20, H01L21/20"
PAT44564,2002,"H01L21/4763, H01L21/302, H01L21/461, G03C5/00, H01L21/768, G03F7/038, G03F7/095, G03F7/26, H01L21/027, H01L21/033, H01L21/308"
PAT44565,2000,"G03B27/52, G03B27/42, G01B11/00, G01B11/02, G01B9/02, G01B11/245, G01B11/25, G01B11/30, G03F7/207, G03F7/22, G03F9/00, H01L21/027"
PAT44566,2002,"G03B27/32, G03B27/74, G03C5/00, G03F7/20"
PAT44567,2001,"B41C1/10, B41J2/01, B41N3/00, G03F7/16, B41J3/407, G03F1/00, G03F7/00, G03F7/004"
PAT44568,2002,"C03B19/00, G03F1/16, C03B8/04, C03B19/14, C03C3/06, C03C3/076, G02B1/00, G03F7/20, H01L21/027"
PAT44569,2001,"G02B7/02, G03F7/20, G03B21/14"
PAT44570,2001,"G02B7/02, G03F7/20, G02B3/00, G02B7/14"
PAT44571,2003,"G03F7/00, C23F1/02, H01L21/00, H01L21/285, H01L21/338, H01L21/84"
PAT44572,2000,"G03F9/00, H01L21/027, G02F1/03, G03F7/20"
PAT44573,2002,"G05B13/02, H01L21/00"
PAT44574,2002,"H01L21/027, G03F7/20, B29C43/02, G03F7/00"
PAT44575,2002,"H01L21/205, H01L21/302, H01L29/87, H01L31/04"
PAT44576,2002,"H01L21/28, H01L21/3105, H01L21/762, H01L23/544"
PAT44577,2002,"H01L21/31, G03F7/09, H01L21/027, H01L21/033, H01L21/308, H01L21/311, H01L21/312, H01L21/3213, H01L21/762, H01L21/8242"
PAT44578,2002,"H01L21/8246, G03F7/00, H01L21/027, H01L21/033, H01L27/112"
PAT44579,2002,"H01L27/13, G02F1/1368, G02F1/1343, H01L21/336, H01L21/77, H01L21/84, H01L27/12, H01L29/786"
PAT44580,2002,"H01L31/042, G02F1/1368, H01L21/336, H01L21/77, H01L21/84, H01L27/12, H01L29/786"
PAT44581,2002,H05G2/00
PAT44582,2002,"H01L21/27, H01L21/027"
PAT44583,2000,"B32B31/18, H01L21/78, G11B7/00, G02B6/12, G02B6/43, H01L25/16"
PAT44584,2001,"G02B1/02, C30B11/00, C30B29/12, G03F7/20, H01L21/027"
PAT44585,2001,"G03F9/00, G03F1/00, G03F1/36, G03F7/20, H01L21/027"
PAT44586,2001,"G03F9/00, G06F17/50, G03F1/00, G03F1/30, G03F1/36"
PAT44587,2001,"G03F7/09, B41C1/10, B41N3/03"
PAT44588,2001,"B41N3/03, B41C1/10, G03F7/09, B41N1/08, G03F7/00"
PAT44589,2001,"G03F7/213, G03F7/20"
PAT44590,2002,"H01L23/528, H10N80/00, H01L21/285, H01L21/60, H01L21/768, H01L27/10, H01L27/24"
PAT44591,2000,"G03B27/72, G03B27/42, G03F7/20"
PAT44592,2002,"G03B27/58, G03B27/42, G03B27/62, G21K5/00, G03F7/22, F16F15/02, G03F7/20, G03F9/00, H01L21/027, H01L21/68, H05K3/00"
PAT44593,2001,"H01S3/10, G03F7/20, G03F7/207, H01L21/027, H01S3/036, H01S3/038, H01S3/04, H01S3/041, H01S3/08, H01S3/097, H01S3/0971, H01S3/0975, H01S3/102, H01S3/104, H01S3/105, H01S3/1055, H01S3/11, H01S3/13, H01S3/134, H01S3/137, H01S3/139, H01S3/22, H01S3/223, H01S3/225"
PAT44594,2001,"H01L29/78, H01L21/336, H01L21/76, H01L21/762, H01L21/84, H01L27/12, H01L29/786"
PAT44595,2001,"H01L21/027, G03F7/022, G03F7/039, G03F7/40, G03F7/42, G11B5/127, H01L21/033, H01L21/302, H01L21/3065, H01L21/4763"
PAT44596,1999,"H01L21/66, H01L23/544"
PAT44597,1997,"G03F7/07, B41N3/08, G03C8/06, G03F7/00, G03F7/06, G03F7/32"
PAT44598,1999,"B41C1/10, G03F7/004, B41C1/055, B41N1/14, G03F7/00, G03F7/11"
PAT44599,2002,"G02B5/10, G02B17/06, G03F7/20, G03F7/22, H01L21/027"
PAT44600,2002,"G03F7/30, G03F3/023, B41C1/10, B41M5/36, G03F7/004, C08F8/00, C08F12/24, C08G8/28, G03F7/00, G03F7/023, G03F7/032"
PAT44601,2002,"H01L21/762, H01L21/336, H01L21/76, H01L21/84, H01L27/12, H01L29/78, H01L29/786"
PAT44602,2001,"G03B41/16, G21K5/02, G03F7/20, H01L21/027, H05G2/00, H05H1/24"
PAT44603,1997,"G03F7/07, G03C8/06, G03F7/32, B41C1/10, B41N1/14, G03F7/00"
PAT44604,2001,"G03F7/00, G03F7/22, G03F7/20, G03F9/00, H01L21/027"
PAT44605,2002,"H01L21/027, G03F7/20, G21K1/06, G02B5/08, G03F1/00, G03F1/24, G03F1/26, G21K5/02"
PAT44606,2002,"H01L21/027, G03F1/00, G03F1/22, G03F1/24, G03F1/26, G03F1/54"
PAT44607,2002,"H05B33/10, H01L51/50, H05B33/12, H05B33/14"
PAT44608,2002,H01L31/18
PAT44609,2002,"G03F7/075, G03F7/11, G03F7/004"
PAT44610,2002,"G03F7/075, G03F7/11, G03F7/004"
PAT44611,1998,"H01L21/8246, H10B20/00"
PAT44612,2001,"H01L21/70, H01F41/00, H01L21/00"
PAT44613,1997,"B41C1/10, B41M5/36, B41C, B41N1/14, C08K5/07, C08K5/16, C08L101/00, G03F7/004, G03F7/039"
PAT44614,2000,"G03F7/09, G03F7/004, G03F7/11, G03F7/26, H01L21/027"
PAT44615,2000,"G03F7/11, G03F7/09, G03F7/004, H01L21/027"
PAT44616,1999,"B41C1/10, G03F7/004, B41M5/36, B41N1/14, G03F7/00, G03F7/039, G03F7/32, G03F7/38"
PAT44617,2001,"G03F9/00, G06F17/50, G03F1/00"
PAT44618,2001,"G03F7/004, G03F7/16"
PAT44619,2001,"G03F7/00, H01F41/00, G03F7/09, G03F7/40, G11B5/17, G11B5/31, H01L21/033, H01L21/04"
PAT44620,2002,"H01L21/76, H01L21/66, H01L23/58, G01B11/14, G01B11/03, G03F7/20"
PAT44621,2001,"H01L21/332, H01L21/8238, H01L21/336, H01L29/78, H01L29/786"
PAT44622,2002,"H01L21/84, H01L21/336, H01L21/77, H01L27/12"
PAT44623,2002,"H01L21/4763, H01L21/027, H01L21/311, H01L21/768"
PAT44624,2001,"H01L21/302, H01L21/033, H01L21/762, H01L21/768, H01L21/8247"
PAT44625,2002,"H01J37/304, G03F7/20, G03F9/00, H01J37/305, H01L21/027"
PAT44626,2001,"H01L41/04, H01L41/08, H01L41/18, H01N2/00, H10N30/00, H10N30/30, H10N30/87"
PAT44627,2002,"G03B27/54, G03B27/42, G03F7/20, H01L21/027"
PAT44628,2001,"G03B27/32, G03B27/42, G03B27/44, G03B27/58, G03F7/20"
PAT44629,1995,"G03F7/07, G03C8/36, G03C8/06, G03F7/32"
PAT44630,1994,"H01L29/786, H01L21/265, H01L21/28, H01L21/02, H01L29/66"
PAT44631,2001,"C09B45/14, G02B5/20, G03F7/004, C09D11/00, C09B67/22, C09D11/32, C09D11/328, G03F7/00"
PAT44632,2002,"G02B17/08, G03F7/20, G02B17/00, G02B17/06, G02B27/18, H01L21/027"
PAT44633,2002,"G03B7/00, G03F7/20"
PAT44634,2002,"G03F1/00, G03F7/038, G03F1/46, G03F1/68, G03F7/039, G03F7/09, G03F7/11, G03F7/16, G03F7/20, G03F7/38, H01L21/027"
PAT44635,2002,"H01L21/00, G02F1/1368, G02F1/1362, H01L21/336, H01L29/786"
PAT44636,2002,"H01L21/027, G03F7/11, G03F1/00, G03F7/00, G03F7/14, G03F7/20, G03F7/40, H01L21/3213"
PAT44637,2002,"H01L21/306, H01L21/336, H01L21/8247, H01L27/115, H01L29/72"
PAT44638,1998,"C23C16/26, G03F7/00, H01L21/3205, C23C16/30, G03F7/09, H01L21/027, H01L21/311, H01L21/312"
PAT44639,1999,"B41C1/10, G03F7/004, B41N1/12, B41N1/14, G03F7/00, G03F7/027"
PAT44640,1997,"G03F7/20, H01L21/68, B23Q1/66, B23Q1/62, B23Q11/00, H01L21/027"
PAT44641,1999,"G11B5/48, G11B5/127, G11B5/60, G11B21/21, H05K1/05, H05K3/28"
PAT44642,2001,"H01J9/24, H01J1/62, H05B33/10, H01L27/32, H01L51/56"
PAT44643,2003,"B32B3/00, G03F1/62, G03F1/64"
PAT44644,2002,"G03F9/00, G03F1/30, G03F1/00, H01L21/027"
PAT44645,2001,"G03F9/00, G03F1/00, G03F1/32, G03F1/68, G03F7/20, H01L21/027"
PAT44646,2001,"G03F7/038, G03F7/004, B41C1/10, B41M5/36, B41N1/14, G03F7/00"
PAT44647,2002,"G03F7/40, B41N3/00, G03F7/30, G03F7/32"
PAT44648,2001,"G03F7/00, G03F7/004, C08K5/00, C08L101/12, G03F1/54, G03F1/76, G03F1/78, G03F7/039, G03F7/38, G03F7/40, H01L21/027"
PAT44649,2001,"G03F7/00, G03F7/20, G03B27/72"
PAT44650,2001,"G01J1/00, G01N21/00, G01N23/00, G01B15/00, G03F7/20, H01J37/304, H01L21/027"
PAT44651,2000,"H05H1/04, G21K1/00, G03F7/20, H01L21/027, H01S3/00, H05G2/00, H05H1/24"
PAT44652,1999,"H01L21/336, G02F1/1368, H01L29/786, G02F1/136, G02F1/1365"
PAT44653,1997,"G03F7/038, G03F7/004, G03F7/11, H01L21/027, G03F7/09"
PAT44654,1996,"G03F7/07, C07C33/042, G03C8/28, G03F7/00, G03F7/004, G03F7/32"
PAT44655,1995,"G03F7/029, B29C67/00, C08G59/68, G03F7/004, B29C64/106, B29C64/268, G03F7/00, G03F7/038, G03F7/09"
PAT44656,1995,"G03F7/38, G03F1/00, H01L21/027"
PAT44657,1995,"G03F7/00, G03F7/027, G03F7/11, G03F7/029"
PAT44658,1996,"H01L21/02, G03F7/20, H01L21/027"
PAT44659,1992,"G03F7/20, G05B15/02, H01L21/027, H01L21/30, H01L21/82"
PAT44660,1996,"B23H9/06, G06K19/16, G03F7/00, G03H1/02"
PAT44661,1999,"H01J37/317, H01J37/30, G03F7/20, H01J37/04, H01J37/141, H01J37/305, H01L21/027"
PAT44662,2000,"B41N3/06, B41C1/10, B41M5/36, B41N3/00, C11D3/02, C11D3/06, C11D3/18, C11D3/20, C11D7/24, C11D7/26, C11D11/00, C11D17/00, G03F7/42"
PAT44663,1995,"G03F7/00, G03F7/023, G03F7/039, G03F7/16"
PAT44664,1999,"G03F7/20, H01L21/027, B01J19/00, C40B40/06, C40B60/14, G01N37/00"
PAT44665,2001,"G02B5/08, G02B7/182, G02B5/10, G02B7/198, G02B17/00, G02B17/02, G02B19/00, G02B27/00, G02B27/30, G03F7/20, H01L21/027"
PAT44666,2001,"C25F3/00, C25D17/00, C25B9/00, G03C1/725, C25F, C25F3/02, C25F3/14, H01L21/3063, H01L21/308, H05K3/07"
PAT44667,2002,"B05D3/00, G01R33/09, G11B5/31, G11B5/39, H01F41/30, H01F41/34, H01L21/027, H10N50/01, H10N50/10"
PAT44668,2001,"G03F9/00, G03F1/24, G03F1/54, H01L21/027, H01L21/302, H01L21/3065"
PAT44669,2001,"G03F7/00, G03C5/00"
PAT44670,2001,"H01L21/8242, H01L21/02, H10B12/00"
PAT44671,2001,"H01L21/76, G03F9/00, H01L29/73, H01L21/265, H01L21/266, H01L21/331, H01L21/8222, H01L21/8248, H01L21/8249, H01L23/544, H01L27/06"
PAT44672,2001,"C03C3/06, C03C15/00, C03B19/06, C03B20/00, G02B1/00, G03F7/20, G03F7/22, H01L21/027"
PAT44673,2001,"G21K5/10, H01J37/08, G03F7/20, H01L21/027, H02K3/24, H02K9/19, H02K9/22, H02K33/18, H02K41/02, H02K41/035"
PAT44674,2001,"H01J37/30, G03F7/20, H01J37/09, H01J37/141, H01J37/305, H01J37/317, H01L21/027"
PAT44675,2001,"G01J1/00, G21K5/08, G21K5/02, G21K7/00, H01L21/027, H05G2/00"
PAT44676,2001,"G01N21/86, H01L21/027, G03F7/20"
PAT44677,2000,"G01B11/14, G01N21/47, G01N21/55, G03F1/00, G03F7/20"
PAT44678,2001,"G06F19/00, G03F7/20"
PAT44679,2002,"B05D1/26, B05C1/02, B05C5/02, B05C11/105, G03F7/00, H01L21/027, H01L21/208, H01L21/288, H01L21/316, H01L21/318, H01L21/3205, H05K3/18"
PAT44680,2002,H01L21/33
PAT44681,2002,"H01L23/02, H01L21/48, H01L21/68, H05K3/00, H05K3/46"
PAT44682,1998,"H01L21/30, G03F7/00, G03F7/20, G03F1/60, H01J37/09, H01L21/027"
PAT44683,1999,"H01J37/317, H01J37/30, G03F7/20, G03F9/02, H01J37/04, H01J37/141, H01J37/305, H01L21/027"
PAT44684,2001,"H01L21/027, G03F1/16, H01L21/3065, G03F1/68, G03F1/80, H01L21/302"
PAT44685,1996,"G03F7/004, C08F2/50, G03F7/00, G03F7/029, G03F7/031, G03F7/038, G03F7/20, G03F7/027"
PAT44686,1996,"G03F7/038, G03F7/00, G03F7/027, G03F7/033"
PAT44687,2000,"H01L21/027, G03F1/16, G03F1/20"
PAT44688,2002,"B41J2/16, B41J2/14, B41J2/175, H05K1/00, H05K3/28"
PAT44689,2002,"C09K3/18, G03F7/00, B41N3/08"
PAT44690,2000,"G03F9/00, G03F1/00, G03F1/29, G03F1/32, G03F1/36, H01L21/027"
PAT44691,2001,"G03F9/00, H01F1/00, C23C14/06, C23C14/35, G03F1/32, G03F7/16"
PAT44692,2000,"G03F7/038, B41C1/10"
PAT44693,2002,"G03F7/004, C08F36/00, C08F26/06, C08F34/02, C07C69/74, C07C69/753, C08F222/00, C08F232/08, C08F234/02, G03F7/039, H01L21/027"
PAT44694,2002,"H01L21/00, H01L21/8242, H01L21/02, H01L27/08, H10B12/00"
PAT44695,2001,"H01L21/44, H01L21/28, H01L21/3213, H01L21/66"
PAT44696,2000,"G01J1/00, G01N21/00, H01J37/20, G03F7/20, G03F7/22, H01J37/305, H01J37/317, H01L21/027, H01L21/68, H01L21/683"
PAT44697,1996,"H01L23/52, H10N80/00, H01L21/285, H01L21/60, H01L21/768, H01L27/10, H01L27/24"
PAT44698,2002,"G06F19/00, H01L21/00, H01L21/66"
PAT44699,2002,"G06F19/00, G06K9/80, G03F7/20"
PAT44700,1996,"H01L31/04, H01L31/0224, H01L31/0236, H01L31/18"
PAT44701,2001,"B41K1/00, G03F7/00, B41K1/02, H01L21/48"
PAT44702,2002,"G02F1/13, B65G49/07, G03F1/24, G03F1/66, G03F7/20, H01L21/027, H01L21/673, H01L21/677"
PAT44703,2002,"G03F7/09, G03F7/004, G03F7/038"
PAT44704,2000,"G03F7/20, B08B5/00, G03F7/22, H01L21/027"
PAT44705,2001,"G03F1/00, B81C1/00, G03F1/14"
PAT44706,1997,"G03F7/075, B41N1/14, G03F7/09"
PAT44707,1998,"B41C1/10, G03F7/16, B41M5/36, B41N3/00, H05K3/00"
PAT44708,1999,"B41C1/10, G03F7/004, B41C1/055, B41N1/14, G03F7/00, G03F7/11"
PAT44709,1997,"G03F7/07, B41N3/08, G03C8/02, G03C8/06, B41N3/00, G03F7/00, G03F7/06, G03F7/32"
PAT44710,1999,"C07C69/753, C07D493/08, G03F7/027, C07D519/00, C08F220/16, C08F222/06, C08F232/04, G03F7/004, G03F7/039"
PAT44711,2002,"G05D13/02, G03F7/22, G05B13/02, G06F17/10, G06N3/00, H01L21/027"
PAT44712,2002,"H01R43/00, H05K13/04, G02B6/42, H01L23/544, H05K1/02, H05K3/30"
PAT44713,2002,"B23B31/18, H01L21/78, G11B7/00, B29C65/00, B29C65/48, G02B6/12, G02B6/42, G11B7/12, G11B7/135, G11B7/22, H01L25/16, H01L27/146, H01S3/00, H01S5/00, H01S5/022"
PAT44714,2001,"G03F9/00, G03F1/00, G03F1/36, G03F7/20"
PAT44715,2000,"G03F7/028, G03F7/00, G03F7/09, G03F7/11"
PAT44716,2000,"G03F7/32, G03F7/11, B41C1/10, G03F7/00, G03F7/004, G03F7/032"
PAT44717,2002,"G02B5/00, G02B11/00, G03F1/00, G03C5/00, C01F11/22, C30B29/12, C30B33/02, G02B1/02, G03F7/20"
PAT44718,2002,"H01L21/82, G03F1/00, G03F1/36, G03F1/78, G03F7/20"
PAT44719,2002,"H01L21/44, G11C5/00, H01L21/822"
PAT44720,2001,"H01L31/119, H01L21/02, H01L21/334, H01L29/78, H01L27/08, H01L27/12, H01L29/94"
PAT44721,2002,"G03B27/42, G03B27/52, G01M11/02, G02B27/18, G03F7/20, H01L21/027"
PAT44722,2001,"G01B9/02, G01B11/00, G03F7/20, G03F9/00, H01L21/027"
PAT44723,2001,"G06F17/50, G03F7/20"
PAT44724,2001,"G03C1/494, G03C1/705, G03F7/06, G03F7/004, G03F7/11, B41C1/10, B41N1/08, B41N1/14, B41N3/03"
PAT44725,1999,"G03F9/00, G03F7/40, G03F7/42, G11B5/31, G11B5/39, H01B13/00, H01L21/288, H05K1/02, H05K3/00, H05K3/10, H05K3/46"
PAT44726,1993,"C09D11/06, C09D11/08, B41F1/18, B41F7/00, B08B3/00, C09D9/00, B41F35/00, B05D1/02, B08B3/08, B08B3/14, B41M1/08, B41N3/06, C02F1/58, C02F1/66, C09D7/00, C09D11/02, C09D11/10, C11D1/04, C11D3/18, C11D3/382, C11D7/22, C11D7/26, C11D11/00, C11D17/00, C23G1/02, C23G1/14, C23G5/02, H05K3/00"
PAT44727,2001,"G02B1/10, G03F7/26, G02B5/08, G02B5/26, G02B5/28, G03F1/00, G03F7/20, G21K1/06"
PAT44728,2001,"H01L21/768, H01L23/52, H01L21/311, H01L21/4763, H01L21/60, H01L23/485"
PAT44729,1997,"G03F1/00, H01L21/027, G03F1/32"
PAT44730,1998,"H01L21/8246, H10B20/00"
PAT44731,1999,"B41C1/10, G03F7/004, B41C1/055, B41M5/36, B41N1/14, G03F7/00"
PAT44732,1999,"B41C1/10, G03F7/004, B41C1/055, B41N1/12, B41N1/14, G03F7/00"
PAT44733,1996,"G03F9/00, G03F7/20, H01L21/027, H01L21/68"
PAT44734,1998,"G03F7/11, G03F7/09, B41N3/03"
PAT44735,2000,"G02B5/08, G02B1/10, G03F7/20, C03C17/06, C03C17/22, C03C17/34, C03C17/36, G02B5/26, G02B5/28, G21K1/06, H01L21/027"
PAT44736,2002,"H01L21/00, C23F4/00, G03F1/00, H01L21/3213"
PAT44737,2002,"H01L21/027, G03B27/58, G03F7/20, G03F9/00, H01L21/00, H01L21/677, H01L21/68"
PAT44738,2001,"H05K3/06, H05K3/10, H05K3/24, H05K3/46"
PAT44739,2002,"F16C17/00, G03F7/20, G12B5/00, H01J37/20, H01L21/027, H01L21/68"
PAT44740,2000,"G03F9/00, G03F1/30, G03F7/20"
PAT44741,2001,"G03F9/00, G03F1/24, G03F1/26, G03F1/32"
PAT44742,2001,"G03F9/00, G01B11/00, G03F7/20"
PAT44743,2001,"G03C5/00, G03F7/20, G03F7/207, G03F9/00, G03F9/02"
PAT44744,2002,"G03F7/038, C08F2/48, G03F7/031"
PAT44745,2002,G03F7/30
PAT44746,2002,"H01L21/8242, H10B12/00"
PAT44747,2001,"H01L21/762, H01L21/311"
PAT44748,2002,"B01J29/06, B01D53/02, B01D53/04, B01D53/26, B01D53/50, B01D53/56, B01D53/72, B01J20/02, B01J20/06, B01J20/18, G03F7/20"
PAT44749,2000,"H01J37/00, H01J37/304, H01L21/027, G03F7/20, H01J37/317"
PAT44750,2001,"G03B27/58, G03B27/42, B65D85/48, G03F9/00, G03B27/52, G03F7/20"
PAT44751,2002,"G03B27/58, G03B27/42, G03B27/62, G03B27/32, G03F7/20, H01L21/027, H01L21/68, G03F9/00"
PAT44752,2001,"G01B9/00, G02B13/24, G01M11/02, G03F7/20, H01L21/027"
PAT44753,2002,"G21K5/00, H01J35/00, G21K5/02, B05B1/00, B05B17/00, G03F7/20, G21K5/08, G21K7/00, H01L21/027, H05G2/00"
PAT44754,2000,"G06K9/00, G03F7/20, G01B11/02, G03F9/00, G06F17/50, G06T7/00, H01L21/027"
PAT44755,2001,H01L21/28
PAT44756,1998,"G03F7/00, G01N37/00, B01J19/00, F28D9/00, F28F3/04"
PAT44757,1997,"G03F7/00, G03F7/004, G03F7/027, G03F7/075, B41N1/14, G03F7/038"
PAT44758,1999,"B41C1/10, B41M5/36, C08G8/32, B41C1/055, C08G8/28, G03F7/00"
PAT44759,2001,"G02B6/35, G03F7/00"
PAT44760,2000,"H01L21/336, H01L21/223, H01L23/52, H01L21/3205, H01L29/45, H01L29/786"
